Original	Translation
19c57ea9b02bcfa0	Aquele lá pode ser meio desligado da cabeça, mas mesmo assim... uma alma pobre da mesma forma.
3216f8acd8107cba	Colete mais dicas de Arte Interna para avançar para o Nível #Y{standard_value}#E
2d69e1e22432b425	Sinceramente, ele é teimoso demais para saber o que significa 'cansaço'!
4480045703a28d4c	Como se tornar um Dominador do Vento
4b49e3906c3a6d69	Onisciente - Arte Interna está bloqueada
7008758d54192316	É, eles são mais assustados que ovelhas. Ha! De qualquer forma, mesmo que seja só um livro de códigos, é algo importante. Fique de olho bem aberto nele!
581314aba3451cc5	#G60%#E de chance de aumentar a chance de Língua Afiada em #G23%#E, acumulando até #G6#E vezes.
004b30f1101b99c4	Pode ser usado para Avanço de Arte Interna ou reciclado por #Y15#E ex-líbris. Colete 5 ex-líbris para trocar por uma Dica aleatória.\n\n#DEfeito Atual:#E\n$P\n\n#DPrévia do Avanço:#E\n$N
9b4fddf8051649ed	"Desbloqueia o título de herói ""Sombra Gélida""."
054c6ecd33284eee	Após ativar esta configuração, você pode visualizar informações de recarga de habilidade para a habilidade de fundo.
6e686ff490df13ca	Atualização da História Principal
d133c8f4b0c217a0	A outra parte está avaliando seu físico.
bb9ac1bda0d95923	Prova da Guilda: Mestre de Marionetes das Sombras Nº1
7795db75d6d6a03e	"Desta vez não é ""isca"". É ""feijão!"""
944783e6a112803b	Nenhum ritual de Comida Fria na aldeia vazia e esquecida. Apenas flores de pereira encaram o palácio de luto, silenciosas e pálidas. Nesta aldeia desabitada ergue-se uma estátua colossal e sem nome. Ela parece lembrar algo, suprimir algo, e talvez seja a origem de tudo.
0a844b5c5e7d34d6	Desta vez a culpa foi minha. Da próxima vez, prometo que serei mais cuidadoso, está bem?
c74f5c8d2165ee22	Bodhi expressa gratidão e começa a ponderar cuidadosamente.
e2698e1c49261425	O que ela disse? Onde ela colocou a comida?
6d6906391bf8371c	Bônus de compra para Traje - Disfarce Sem Forma
5be8dd9795785a28	Sob o Rio Amarelo estão os Selos dos Quatro Mares, e o velho amigo de Er'ma não é outro senão aquela figura misteriosa.
8c5dc30bf483ebfb	Pegue 5 Envelopes Vermelhos do Festival de Fogos de Artifício
7c5a33455fc7ad41	Use Artes Místicas para subjugar o Urso Negro Albino de Pele Grossa
9bcf51bdd0c76479	Em uma Sala Multijogador, você pode formar equipe para:\n1. Colaborar na #YExploração e Resolução de Enigmas#E para desbloquear baús. #YJogadores dentro de um determinado alcance#E receberão conjuntamente recompensas de exploração.\n2. #YHistória Secundária#E ou #YMissões de primeira conclusão de Campanha#E estão disponíveis no Modo Multijogador com progresso compartilhado. #YTodos os jogadores#E receberão recompensas. #YAtenção: O progresso do Banho de Sangue não pode ser avançado no mundo de outro jogador!#E\n3. Desafiar #YCampanha#E ou #YPosto Avançado#E: #YO Anfitrião#E recebe as recompensas de Primeira Conclusão, e #Ytodos os jogadores#E gastam Energia para reivindicar as recompensas.\nO conteúdo específico disponível para o Modo Cooperativo pode ser verificado na #YMeta Multijogador acima da Barra de Tarefas#E após a conexão.\n4. Atenção: No mundo de outro jogador, #Yapenas certos itens de missão pertencentes ao Anfitrião#E são visíveis e utilizáveis! Ao retornar ao seu mundo, os itens serão restaurados ao normal. #YJogadores convidados não podem sincronizar o progresso e as recompensas#E do modo além da Meta Multijogador.
76c3866d5466e686	Tente se conectar com ele em um nível mais profundo. Talvez falar sobre gatos? Ou suas visões sobre cultivo solitário? (Após o sucesso, você pode fazer amizade com ele e receber presentes semanais deste amigo.)
f57dd97f9ec0ee9f	Pode ser obtido através da jogabilidade de exploração.
cc2816b77175b9a1	Hehe, com certeza! Eu não perderia isso nem se tivesse que pular pela janela! Estou lutando pelo meu futuro com o Senhor Li!
019393cf2e5af63f	Volume Final: O Livro da Brasa do Leste
4417f27e97e20bc3	Celeiro Sempre-Normal
f7a1cdc0906c4c08	Temporada 1 - Caminho da Masmorra Semanal 2 do Talento do Herói - Fase 2
02ec729c78f734e9	"Obtido através da missão ""Herói & Beleza"""
1524f208c8a99e14	Ganha Escudo de Resistência a Afecções Externas de #G288%#E, esta prescrição é consumida após o uso.
40a3fe5cfdc3c4c4	Aquela bandeira… Os barqueiros são de Céu Caído!
79b60e6dd176004e	Iluminação da Arte Interna
b66aa0cc8770853e	Hã? O que você está dizendo? Não entendi!
0a98215de3a69867	Ao #YSeguir#E, os jogadores podem jogar cartas #Giguais#E com verdade ou combinar cartas #Gdiferentes#E para #Gblefar#E.\nAo #YDuvidar#E, revela as cartas #Gdo jogador anterior#E. Se eles #Gblefaram#E, o #Gduvidante#E ganha #Gcontrole#E, e o blefador #Ytoma um gole#E e #Ypega todas as cartas da mesa#E. Se #Gnão#E, o duvidante toma um gole, e o jogador atual continua.\nAo Beber, os jogadores #Gbebem voluntariamente#E e #Gpegam#E todas as cartas na mesa, mas podem #Gassumir o controle#E.
c5042f8eb14f57a7	#ede8cf Mestre da Seita das Poças Embriagadas
16a3590a248269a7	A Busca Diária do Destino atingiu o limite
4a13f0e844156162	Coitado, dançando por tanto tempo sem descansar...
015bbaca1488322a	Derrote o #YMestre Fantasma#E no Reino do Herói e sobreviva enquanto transformado em Grilhão Dourado e Corrente Prateada, ou quando afetado por “Para a Liteira”.
f05f8613453ddaa0	A passagem secreta do Santuário do General fica no subsolo do lado de fora. #HTente quebrar pontos fracos do piso com uma Queda Poderosa.#E
f6728970d9aa28c1	Lançar uma Habilidade de Execução de Exaustão restaura PV com base no dano causado.
a61f03a6c1f11914	"Por que diz isso, Irmão Feng? Como você poderia ter criado aquela arte mística ""Águas Paradas"" se não tivesse talento?"
170e6de7554ebd31	Artes Místicas
b7fb93b5e9252ad7	Um campo de batalha caótico de três facções, infestado de Marionetes do Sonho
8c3b2e2dba9cdcb3	As recompensas bônus do Passe de Batalha Élite/Premium comprados em $T(9001) só podem ser resgatados em $T(9001).
f25db41b16a0b7fd	Li Er, você engordou? Olha como o barco está afundando!
2c4f5cdc1620db37	Pergaminho de Artes Místicas
b7dbe2ff836394e4	Pode ser obtido através da jogabilidade de exploração.
71aead0b713940d1	Essências desejadas representam 60% da taxa de queda de essência de Arte Interna Lendária
bfbab202240c593a	Adeus
fb83eda8adc605a4	A garota cega não tem olhos e só podia usar sons para identificar seus arredores. As páginas restantes da Arte Interna só podem ser obtidas oferecendo mais #Yesquisitos sonoros#E.
ef7e2653477192c4	Vá dar uma olhada no quadro de avisos na porta. Essas mudanças de preço — há novas informações listadas todos os dias ao meio-dia, junto com as lojas que estão vendendo.
5f4a8ea80bceb517	Qi Wuyu já está embriagado e não conseguiu ouvir direito o que você disse.
c7d31ebabb3ec9d6	Revolta do Submundo: Parte I
7b1764bf0c49d89d	O Pavilhão Áureo é uma organização sob o Reino Jiangnan, estendendo sua influência através do jianghu para infiltrar-se nos territórios norte e sul. Ninguém sabe a verdadeira identidade de seu líder. O pavilhão abriga aqueles que nutrem desejos misantrópicos ou apocalípticos, operando com crueldade implacável e métodos inescrupulosos. Desde que se infiltraram em Qinghe, o pavilhão sequestrou almas vivas para forjar Marionetes do Sonho, massacrou postos avançados e invadiu o Retiro Feliz. Seus motivos parecem ir além de mera vingança pelo Incidente do Posto da Brisa.
4491285b6cb26ba5	Não é possível presentear jogadores sem vínculo de herói
3b2982a7f6be7717	Ei, o que traz você ao depósito, Jovem Andarilho? A Farmácia Caridosa fica na frente, e a Farmácia fica logo ali. Não as confunda!
4aecf8389e698e58	Guarnição do Celeiro Sempre-Normal
15a6b73be65e3f44	Metade da Jade da Luz de Buda caiu de Ye Wanshan. \nQuando você a pegou, pareceu que a Torre do Pecado atrás de você desabou. \nVocê saiu da ilusão.
036c38b3cec95620	Meia-Noite
95c56d81cf223c98	Por favor, descreva o problema com o máximo de detalhes possível, incluindo ações realizadas, \nmensagens de erro e o modelo do seu dispositivo. Obrigado pelo seu suporte
3a78af8b4c664660	Regras de Benefício de Vínculo
e8ff0cb670f57240	Indo para o norte ou sul, irmão mais velho?
56917513fed2a59d	"Desbloqueia o título de herói ""Protetor de Yanyun."""
e79d13aa6cd5df25	Na Casa em Chamas dos Três Reinos, o sofrimento é profundo. O cultivador está vendado enquanto todos os seres afundam mais na ilusão. Assim, alguns entram na Vigília da Meia-Noite, seguem o caminho de Asura, cortam as raízes da virtude, quebram a harmonia, espalham punição e cometem más ações.
f2055d49dfff6a87	Cuidado com as mãos...
6a11ea3ce5548714	Fratura óssea e lesão articular, tipicamente causadas por trauma, esmagamento ou quedas, resultando em inchaço, dor, perda parcial ou completa da função do membro, deformidade ou mobilidade anormal.
bd4d40e8955eb26d	Contém uma Nota de Arte Interna aleatória.
c96411ca4ff33ce4	O primeiro jogador a #Yjogar todas as cartas sem ficar bêbado e eliminado#E vence. Se um jogador termina suas cartas mas é duvidado e confirmado, deve pegar todas as cartas da mesa e continuar o jogo.\nSe todos os outros jogadores desistirem durante o jogo, o jogo termina imediatamente.
11968b7f39bfdef8	"No dia em que os kitanos marcharam para a cidade, Hong carregava o remédio que comprara para seus pais. Mas momentos depois, eles se tornaram reféns sob as lâminas kitanas.\n\nOs andarilhos se reuniram em torno de Zhu Yousheng, rangendo os dentes enquanto os kitanos faziam suas demandas arrogantes.\nDisseram que o povo é inocente. Depois disseram que alguns sacrifícios devem ser feitos. E finalmente disseram que tudo isso é para um bem maior.\n\nHong se virou e deixou cair a lâmina mo em sua mão.\n""Pro inferno com isso,"" pensou. ""Pro inferno com seu bem maior. Não me importo mais."""
c4cd61823a8dc6ea	Estagnação do Calor Estival – O calor opressivo prolifera internamente; aflição prolongada leva a doenças por insolação.
0ed4d7eac3ab9a19	Abrir para obter uma Dica de Arte Interna aleatória.\nRecomendado para jogadores focados no #YCaminho da Fenda de Pedra#E. Ao abrir, há chance de obter uma dica #YÉpica ou Lendária#E para #YFenda de Pedra - Poder#E, e uma dica geral de qualquer qualidade.
6e00063861311133	Isso...
33049e9fbcc3ccd5	"Pergunte sobre as ""rotas comerciais da Cidade de Weiyang"""
53e843a1dcaa6634	Você encontra um indivíduo peculiar à beira do lago. Apesar de ileso e totalmente móvel, ele prefere passar fome a dar um único passo. Pergunte a ele por quê.
90c311a3efc2fc88	Saudade significa que você ainda se importa, certo?
283cb9d44e3d373c	Persuadir a Sra. Zhang
54c81c5ad3dbd179	Madiao
78422a8d2fd39460	Consegui o que queria...
1461325d20eb62ee	Usado para oficinas de ferreiro.
ae39af46bf53b115	Fratura Grave
6e62c08456a7b982	Causar dano direto, desviar ou realizar uma esquiva perfeita concede a você uma carga de #HUmbra#E. Este efeito pode ser ativado uma vez a cada 3 segundos. Com 12 cargas, #HUmbra#E ativa um trovão celestial para conceder a você #HThunder Enlightenment - Umbra#E, concedendo a seguinte melhoria:\nReduz o custo de Resistência da #YHabilidade Especial “Golpe do Equilíbrio Interior III”#E da Espada Estratégica em 60%.\nAumenta o #Ydano alto de Sangramento#E da Arte Interna “Horizonte da Espada” em 80% e mantém 1 carga de Sangramento após ativar o dano alto de Sangramento.
c68203205c4b0da8	Fratura óssea e lesão articular, tipicamente causadas por trauma, esmagamento ou quedas, resultando em inchaço, dor, perda parcial ou completa da função do membro, deformidade ou mobilidade anormal.
4d08ac4afe102b0d	Dizem que os Nove Caminhos Mortais têm uma Arte Interna que pode usar força inteligente para realizar grandes feitos, que é um tesouro secreto para heróis viajarem no jianghu. Mas esta Arte Interna só é transmitida para pessoas reconhecidas pelos anciãos dos Nove Caminhos Mortais.
38c4e1df4d32eb2b	Experimente Xadrez 5 vezes ({0}/{1})
cee62bc0fc06f066	Você verifica sua bolsa de moedas
f2150097ab40cfda	Irmão mais velho, o que aconteceu com você?
b3896cd47e29a200	Amarre seu cavalo e pergunte sobre os melões. Quanto o quilo? São garantidamente maduros e doces?
a2e2e5cd8500daa1	"Concede efeito cosmético Domínio da Estrela do Norte para a Arte Mística ""Mão de Jade Dourado""."
2bd5850233fbfc6c	Ver Manual de Arte Interna
aa70551cbb19710a	Ele quer encontrar uma rota segura para proteger sua filha de bandidos durante suas viagens. (Após o sucesso, você pode fazer amizade com ele e receber presentes semanais deste amigo.)
582dde5a79c4b1de	Pode ser obtido através da jogabilidade de exploração.
7726ce069403c9fd	Você verifica sua bolsa de moedas
0cd17ff505b07090	Flores, mas não flores; névoa, mas não névoa. Chega à meia-noite, parte ao amanhecer.
3f80783e5199e737	Eles me disseram que os estoques do Celeiro Sempre-Normal são para a campanha sul da corte.
53f48a91c98c0d41	A fórmula de tingimento da família de Hu Da foi enganada pelo Gerente Xue. Para recuperá-la, disfarce-se de Xue e recupere o segredo de sua irmã.
8600e26b26fea767	Era meia-noite novamente.\nSem Rosto deitou-se no chão do quarto escuro, ouvindo atentamente. Esta era sua chance. Os hóspedes tinham partido, e os guardas estavam adormecidos. Se ela pudesse empurrar a porta aberta, seguir as lanternas vermelhas fracas e rastejar por aquele túnel sombrio… ela poderia escapar. Ela tinha traçado a rota em sua mente cem vezes, ela tinha que conseguir.\nCom as mãos ensanguentadas e cobertas de lama, ela tremeu até os cotovelos. O pingente de madeira em sua cintura raspou no chão, fazendo um ruído fraco. Ela congelou, prendendo a respiração, os dedos incrustados com crostas. Rangendo os dentes, ela tentou novamente, mas desabou com um baque.\nSeus olhos caíram sobre suas pernas, e ela suspirou silenciosamente. A Caverna dos Desatados havia quebrado sua perna esquerda durante sua última fuga, sua direita, na vez anterior. Um mês havia se passado, e ela pensou que a dor diminuiria. Ela tinha se superestimado.\nA dor veio rapidamente, penetrando até o osso. Lágrimas e sangue se misturaram enquanto escorriam pelo seu rosto, logo embaçando sua visão. Ela instintivamente levantou a mão para enxugá-los, apenas para ser recebida com uma agonia ainda mais aguda. Então ela lembrou, sim, na penúltima vez, em sua luta contra aquelas pessoas, ela tinha estragado deliberadamente seu próprio rosto.\nEla se apoiou, momentaneamente atordoada, mas a clareza rapidamente retornou. Não. Ela devia escapar. Ela tinha que sair. Pernas quebradas podem sarar. Um rosto arruinado não faria sua mãe amá-la menos. Se ela pudesse apenas sair... se ela pudesse apenas voltar para o lado de sua mãe... Rangendo os dentes, ela se arrastou para a frente. Um rastejar doloroso. Depois outro. No entanto, a porta se abriu violentamente com um estrondo.\n\nA fraca luz vermelha da vela derramou-se no quarto, agitando partículas de poeira no ar. Sem Rosto finalmente fechou os olhos em desespero... Parecia uma eternidade desde que ela tinha saído de casa. Onde estaria a mãe agora? O que ela estaria fazendo? Ela ainda pensava nela? Enquanto esses pensamentos inundavam sua mente, uma mão áspera agarrou seu queixo, forçando sua boca a abrir enquanto um remédio amargo era despejado em sua garganta. Uma única lágrima escapou de seu olho.\nEste fosso de sombras apodrecidas seria seu túmulo, afinal de contas.
adee9c7c2a71c98e	"Pergunte o que é ""Harmonia Imperfeita"""
