ID	OriginalText
de483ecd4e8bd25d	#YLegendary#E reward probability (including guaranteed): 0.83% \n#YEight-Sound Ore#E (including guaranteed): 0.75% \n#YMusical Grace#E (including guaranteed): 0.04% \n#YGhoststride#E (including guaranteed): 0.04% \nEpic reward probability (including guaranteed): 11.04% \nThousand Thread Ointment, Twenty-Four Flowers, Puppetry - Male, Puppetry - Female, \nCrane Porcelain Vase, Lone March - Hair, Lone March - Clothes
7cbb476484f92b0a	Sound guides the heart, and clarity brings insight. You've grasped the essence of this Mystic Skill and can learn others! \n#YUnlock more Offensive Mystic Skill slots#E to use multiple Mystic Skills, enhancing core attacks
d16df47b683f2bb2	The clothing of that Sleeping Puppet may be tattered and torn, but there's obviously a Silver Needle medicinal gourd tied to its waist.
0000000000000000	
77863bef10299e3d	In this world, countless skilled hands can paint, but a heart’s sorrow cannot be depicted...
2956c7a593652e43	Be careful, don't run around!
5e85b507fac40a32	Even worse! Sister Moth poured her heart into that painting, stroke by stroke. Do you know how long it takes to copy a single piece of art?
ea780558f436894e	Reached daily limit for Inner Way Seek
b9093e9cf31d8752	The spring breeze comes from the northeast, bringing rain with it.\nThrough countless lightless nights,I've listened to the faint sounds above the clouds—\nwaiting for the thunder of awakening to come down and strike the chill of winter.
0000000000000000	
596ed165c77ae1e8	Bro, about that thing...
b260d77c08453291	Sugar buns, vegetable buns, lamb buns, steamed buns, baked buns, and oily buns~
25692320d74063f5	Unlocks the hero title Metamorphosis.
34d54f3aa8fb2536	After switching the difficulty, you will #Ynot be able to choose#E the Legend diffculty again. Confirm the adjustment?
0000000000000000	
43f4ed0b0d0935ca	Unlocks the hero title Quick with Words.
0000000000000000	
6f0ec6c72436be73	As you walk along, you notice a young woman named Shan'er manhandling a timid scholar, Nan Weiqing. She's accusing the frail-looking man of having secret daily rendezvous with her mother. The bizarre claim compels you to step closer and find out what their dispute is all about...
0000000000000000	
a9be2dfea91ae554	Madiao Cards
b2f052eaddb4e734	Auto adapt to interaction or execution function based on the player's current state: \nIn normal state, you can interact, pick up items, or talk. \nWhen an enemy is exhausted, you can execute the enemy to deal significant damage.
8fd1cff74eb0e839	Inner Way
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
5f855dca8a606644	Inner Way Breakthrough
c25c23d99742d935	Unlocks the time-limited hero title World's Greatest.
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
57fffa14d726ac47	You count your coins
a36d27d395ece2ad	Inner Way Complete Chapter
dd795a43942414b5	Shall I buy the good one, the great one, or this really good one?
0000000000000000	
6f0d2b87a58a8f2e	Your turn
4c3b32e8d9c49a54	Yu Xiaoyao! I know you're in there! You got the guts to seduce men but you won't admit it?
0000000000000000	
0000000000000000	
e77659de62d89449	"""The tear tip is flat, but the heart is not. Strike while the iron is hot, and frequent combos are the key."" A record of the group of young ladies' mantra."
9514be45ff8be1e6	Truant Students
68540f58edeeb56f	Lord He Luben went to Revelry Hall and brought something back, but won't let anyone see it!
71dbd9297ebb4c09	The Dao Lord oversaw the construction of a hidden grain route beneath the Ghostlight Market, secretly transporting food from the Ever-Normal Granary into the city's underground to shield Kaifeng's people from famine.
9e81569762c992e0	"Li Huahua receives an invitation from the ""Flower Thief"" for a meeting at the Imperial Garden. Curious about the sender, she asks you to go in her place. Disguise yourself as her and find out more about this ""Flower Thief."""
0000000000000000	
0000000000000000	
0000000000000000	
85665496ae827ad1	"Is that so? *Coughs*... ""You live south of Yangtze, I dwell north of Qinghe. Each day I think of you yet cannot see you. Savor Parting Tears alone night after night!""\n\n"
69d559aaafb49e05	Challenge the campaigns in Kaifeng to claim Echo Jades, Emotes and Scenario Poses.
72db613259920cd0	Purchased from Ma Shenglu's Donkey Meat Bun
5edcaf58067c5af4	Mythic
2f96badaf5f210e5	Unlocked at level 20
a4673ba40bf01768	Unlocks the hero title Flames of Sin.
4762bcf6f9cf064e	"A hand-stitched love token from a young girl, bearing her pure and simple wish. \n""Waters flow, and celery sprouts green. Paired crows fly home as one unseen."" \n\nBefore the young boy left on his long journey, he promised her he'd return one day. \nShe prepared this handkerchief as a gift for that reunion. But he never came back."
0fd1b62eff155321	Oh, my stomach... I hate this Progression Powder so much...
8b38aa415ff1b2d2	She can actually make medicine out of poisonous mushrooms?
32904b0f3dfa4d75	By Encircling Lake, there's a peculiar individual. Though unharmed and fully mobile, he chooses to starve rather than take a single step.
0000000000000000	
0000000000000000	
67af878715b7ec5e	Cao Jinyang thinks for a moment, then chuckles sheepishly, blushing as he glances at Tao Jingjing.
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
7b7f5aadf66fa77e	Come and take a look, baskets! Sturdy baskets!
0000000000000000	
09e357fa12f22863	05 Afterglow
c5c6e32c4681e566	Painted Boat Cruise
6fc1addabf553580	He's looking for a way to ensure the mission to welcome an important guest goes smoothly—success might just earn him a promotion. (If you succeed, you'll befriend him and receive weekly gifts.)
0000000000000000	
0000000000000000	
de11d0433302fc9e	Unlocks the hero title The Enlightened Path
00340ac5f4287334	So this is… Parting Tears?
08bf733fc3d19de8	I heard that the Jinming Pool navy has been training day and night recently, have you heard?
fc0614d3da261906	"I'm grabbing the new issue of #YEastern Herald#E! They're running this serial called ""White-Robed Hero and the Loong"" and it's incredible!"
1f65595466108d7e	Successful Challenge(s)
0000000000000000	
0000000000000000	
0000000000000000	
d729371f377125af	Yes, it's settled.
9b518a5b61b5730b	Wang Duobao expresses gratitude and begins to ponder deeply.
2dab59103049a07d	Tuberculosis
5a1f46bd92939104	Coveted by rival states, the Five-fang Warship is crucial to the Song campaigns. To protect it, the Naval Commander's Seal is split—Murong Yuan holds the Boarding Token.
3ff17b2a727ea57a	No available Inner Way.
62d81d8cc937a365	The Arena has been unlocked. Press #HWandering Paths#E to enter.
73c425e7abb6c666	Cultivating inner force requires high clarity of mind, while Inner Way Evening Snow, born of passion in its purest form, directly contradicts that stillness. To wield both is to court madness.
3aa24136fb0c7c81	Complete the encounter Help Wanted.
f0820b5861b54efa	Sunstroke
180020785ee84bd0	Current Mystic Skill has reached the highest later. Break through first.
186085412e37bcfa	Chai Shipi expresses gratitude and begins to ponder deeply.
c3efcffbf5623324	Collect three Mistveil Forest Cure pieces to obtain this recipe. Unlocks Cure: Mistbane Pill, which effectively halts the spread of toxic fungi.
3c2781b597a89625	Jin Nanshou expresses gratitude and begins to ponder deeply.
b99ea7590c6a545a	In Lingnan, poisoncraft thrives. Slaves were fed arrowhead vines until death, then buried. When mushrooms sprouted directly above the corpse's abdomen, eaters died instantly; those sprouting on hands/feet/forehead killed within a day; those nearby killed in days; farther ones in a month or two; the farthest still killed within a year or three. Only the Chen family's antidotes could cure them.\nChen Huaiqing claims to be a disciple of the Eternal Immortal, who once obtained an Ever-burning Lamp from the immortal's cave. The lamp held formulas to cure all poisons, but the cave's location is now lost. Despite constant surveillance, no one has seen Chen contact the immortal.
7cf7ed8c42a2bf40	Complete the encounter Chivalrous Escort.
9663b1a2fb77727f	You're truly generous and impressive, Young Wanderer. Follow the main path out of the village. Around 600 paces away, you'll find the Elder and his disciples under a big elm tree.
19c57ea9b02bcfa0	That man may be crazy, but he’s truly pitiful.
3216f8acd8107cba	Collect more Inner Way tips to advance to Tier #Y{standard_value}#E
2d69e1e22432b425	"Honestly, he is too stubborn to know what ""tired"" means!"
4480045703a28d4c	How to become a correspondent
4b49e3906c3a6d69	All-Knowing - Inner Way is locked
0000000000000000	
7008758d54192316	True, those good-for-nothings are more timid than sheep. Ha Ha~ This thing might be a secret manual, but it's crucial. You better guard it well!
0000000000000000	
581314aba3451cc5	#G60%#E chance to increase Trash Talk chance by #G23%#E, stacking up to #G6#E times.
004b30f1101b99c4	Can be used for Inner Way Breakthrough or recycled for #Y15#E bookplates. Collect 5 bookplates to exchange for a random Tip.\n\n#DCurrent Effect:#E\n$P\n\n#DBreakthrough Preview:#E\n$N
9b4fddf8051649ed	Unlocks the hero title Frost Shadow.
054c6ecd33284eee	After enabling this setting, you can view the Martial Art Skill cooldown time in background
6e686ff490df13ca	Lost Chapter Updates
d133c8f4b0c217a0	Assessing your Constitution...
bb9ac1bda0d95923	Guild Trial: Puppeteer No.1
7795db75d6d6a03e	"Our boss didn’t send me to deliver ""fodder"" this time, but ""bean feed""!"
0000000000000000	
0000000000000000	
944783e6a112803b	The village stands now desolate, forlorn. None left to rejoice, or to mourn. Only pear blossoms face the mourning palace, silent and pallid. In this uninhabited village stands a colossal, nameless statue. It seems to remind of something, to suppress something, and perhaps it is the origin of it all.
0000000000000000	
0a844b5c5e7d34d6	This time it was my fault. Next time, I promise I’ll be more careful, okay?
0000000000000000	
c74f5c8d2165ee22	Bodhi expresses gratitude and begins to ponder deeply.
e2698e1c49261425	Listen to what she’s saying, did she mention where the food is?
6d6906391bf8371c	Bonus with purchase of the Formless Disguise outfit
0000000000000000	
5be8dd9795785a28	Beneath the Yellow River lies the Imperial Jade Seal, and Er'ma's old friend is none other than that mysterious figure.
8c5dc30bf483ebfb	Collect 5 Red Envelopes at the Fireworks Festival
7c5a33455fc7ad41	Use Mystic Skills to subdue the Thick-Skinned Albino Black Bear
9bcf51bdd0c76479	In a Multiplayer Room, you can team up to:\n1. Collaborate in #YExploration and Puzzle-solving#E to unlock chests. #YPlayers within a certain range#E will jointly receive exploration rewards.\n2. #YJianghu Legacy#E or #YCampaign first-clear tasks#E are available in Multiplayer Mode with shared progress. #YAll players#E will receive rewards. #YNote: Bloodbath progress cannot be advanced in another player's world!#E\n3. Challenge #YCampaign#E or #YOutpost#E: #YThe Host#E receives the First-clear rewards, and #Yall players#E spend Energy to claim the rewards.\nThe specific content available for Co-op Mode can be checked in the #YMultiplayer Goal above the Taskbar#E after connected.\n4. Note: In another player's world, #Yonly certain quest items owned by the Host#E are visible and usable! Once you return to your world, items will be restored to normal. #YGuest players cannot synchronize the progress and rewards#E of the mode beyond the Multiplayer Goal.
76c3866d5466e686	Try to connect with him on a deeper level. Talk about cats or share thoughts on solitary cultivation. (If you succeed, you'll befriend him and receive weekly gifts.)
f57dd97f9ec0ee9f	Exploration Reward
cc2816b77175b9a1	Hah, agreed. I’d climb walls and windows just to come here, to fight for a future with Gongzi Li!
019393cf2e5af63f	Final: The Book of the Ember of East
4417f27e97e20bc3	Ever-Normal Granary
f7a1cdc0906c4c08	Season 1 - Weekly Dungeon 2 Hero's Realm Talent - Phase 2
02ec729c78f734e9	Complete the encounter Hero & Beauty.
1524f208c8a99e14	Gains #G288%#E External Affliction Resistance Shield. This prescription is consumed after use.
40a3fe5cfdc3c4c4	Look at this banner... the transport workers are from Heavenfall!
0000000000000000	
0000000000000000	
79b60e6dd176004e	Inner Way Enlightenment
b66aa0cc8770853e	Huh? What're you on about? I don't get it.
0a98215de3a69867	"When #YFollowing#E, players can play #Gsame#E cards truthfully or combined #Gdifferent#E cards to #Gbluff#E.\n""When a player #Ychallenges#E, the #Gprevious player's#E cards are revealed. If they were #Gbluffing#E, the #Gchallenger#E #Gtakes the lead#E; the bluffer must #Ydrink#E and #Gtake all table cards#E. If not, the challenger drinks, and play continues.\nA player may also choose to #Gaccept penalty#E instead of challenging; they drink, take all table cards, and #Gtakes the lead#E."""
0000000000000000	
c5042f8eb14f57a7	#ede8cf Velwet Shade Bogus Master
16a3590a248269a7	Daily attempts used up.
